fips,Total,Construction,Construction_pct,Educational_and_Health,Educational_and_Health_pct,Financial_Activities,Financial_Activities_pct,Information,Information_pct,Leisure_Hospitality,Leisure_Hospitality_pct,Manufacturing,Manufacturing_pct,Natural_Resources,Natural_Resources_pct,Other,Other_pct,Professional_Business_Services,Professional_Business_Services_pct,Public_Administration,Public_Administration_pct,Trade_Transport_Utilities,Trade_Transport_Utilities_pct,Unclassified,Unclassified_pct,Largest
02060,311,0.0,0.0,25.0,0.08038585209003216,14.0,0.04501607717041801,0.0,0.0,49.0,0.15755627009646303,54.0,0.17363344051446947,0.0,0.0,0.0,0.0,21.0,0.06752411575562701,,,95.0,0.3054662379421222,0.0,0.0,Trade_Transport_Utilities
02063,1909,61.0,0.03195390256678889,295.0,0.15453116815086432,51.0,0.02671555788370875,89.0,0.046621267679413304,214.0,0.11210057621791514,119.0,0.062336301728653745,79.0,0.04138292299633316,73.0,0.03823991618648507,222.0,0.11629125196437926,,,706.0,0.36982713462545835,,,Trade_Transport_Utilities
02066,551,0.0,0.0,227.0,0.41197822141560797,19.0,0.034482758620689655,19.0,0.034482758620689655,50.0,0.09074410163339383,,,0.0,0.0,11.0,0.019963702359346643,13.0,0.023593466424682397,,,180.0,0.32667876588021777,,,Educational_and_Health
02068,528,0.0,0.0,22.0,0.041666666666666664,0.0,0.0,0.0,0.0,169.0,0.32007575757575757,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.12310606060606061,,,133.0,0.2518939393939394,,,Leisure_Hospitality
02070,1247,4.0,0.0032076984763432237,595.0,0.47714514835605454,45.0,0.03608660785886127,0.0,0.0,46.0,0.03688853247794707,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.024859663191659984,,,258.0,0.20689655172413793,,,Educational_and_Health
02090,25642,2178.0,0.08493877232665159,5507.0,0.21476483893612042,1133.0,0.0441853209578036,357.0,0.013922470946104049,4028.0,0.15708603073083222,501.0,0.019538257546213245,992.0,0.038686529911863346,860.0,0.033538725528429916,2689.0,0.10486701505342796,,,7395.0,0.288394041026441,2.0,7.799703611262772e-05,Trade_Transport_Utilities
02100,476,55.0,0.11554621848739496,130.0,0.27310924369747897,0.0,0.0,0.0,0.0,79.0,0.16596638655462184,0.0,0.0,0.0,0.0,26.0,0.0546218487394958,21.0,0.04411764705882353,,,113.0,0.23739495798319327,,,Educational_and_Health
02105,244,0.0,0.0,61.0,0.25,0.0,0.0,,,51.0,0.20901639344262296,19.0,0.0778688524590164,0.0,0.0,0.0,0.0,0.0,0.0,,,93.0,0.38114754098360654,,,Trade_Transport_Utilities
02110,9622,520.0,0.0540428185408439,1629.0,0.1692995219289129,418.0,0.04344211182706298,0.0,0.0,1413.0,0.1468509665350239,265.0,0.027541051756391603,932.0,0.0968613593847433,609.0,0.06329245479110372,877.0,0.09114529203907712,,,2709.0,0.2815422988983579,0.0,0.0,Trade_Transport_Utilities
02122,13412,749.0,0.055845511482254695,3291.0,0.24537727408291082,487.0,0.036310766477781094,221.0,0.0164777810915598,1826.0,0.13614673426781987,902.0,0.06725320608410379,916.0,0.06829704742022069,684.0,0.050999105278854755,745.0,0.05554727110050701,,,3587.0,0.2674470623322398,4.0,0.00029824038174768865,Trade_Transport_Utilities
02130,4300,259.0,0.06023255813953488,983.0,0.2286046511627907,323.0,0.07511627906976744,78.0,0.01813953488372093,657.0,0.1527906976744186,221.0,0.0513953488372093,59.0,0.01372093023255814,126.0,0.02930232558139535,290.0,0.06744186046511629,,,1304.0,0.3032558139534884,0.0,0.0,Trade_Transport_Utilities
